race_id_16,馬番,馬名,美咲印,美咲順位,美咲_勝率,美咲_連対率
2026081607020804,6,バックドラフト,×,5,44.59657477746318,47.819922866982566
2026081607020804,4,ダーコ,注,6,45.73933339113606,47.66797955246246
2026081607020804,8,ミーサーク,☆,7,47.26306950238071,47.052437657958876
2026081607020804,9,オーマイラッキーン,,8,37.41904367046322,39.79691701592534
2026081607020804,11,プロスト,,9,37.18507624024365,37.435643275099586
2026081607020804,17,プシュパ,,10,33.06752128353334,32.565616653745415
2026081607020804,5,スレイクイーン,,11,34.160797737066645,31.862281183870262
2026081607020804,15,マテンロウブリッジ,,12,30.69958558286039,29.807094617677897
2026081607020804,13,ドットカモン,,13,30.30056029094432,29.058502909036005
2026081607020804,10,ニミッツハイウェイ,,14,24.417474340621407,25.625647116561762
2026081607020804,14,メイショウタカネ,,15,26.27062813685065,24.726577390666662
2026081607020804,1,テイクザスローン,,16,25.263019772151424,24.583937866150414
2026081607020804,16,テーオーシュテルン,,17,22.545779278788075,24.352108126129675
