レースID(新),レース名,発走時刻,年限定,芝ダ,距離,枠番,馬番,馬記号,馬名,性,齢,騎手,斤量,キャリア(当時/取消等含),マイニング値,マイニング順位,対戦型マイニング値,対戦型マイニング順位,ﾏｲ差,Tﾏ差,指数1,指数2,指数3,指数4,単オッズ,クラス,Ｒ,競走種別C,競走記号コード,着,血統登録番号,重量C,所属,調教師,所属,生産者,産地,種牡馬,母名,母父名
202608220703010711,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,6,11,, サンダーバース,セ,5,角田大和, 58 ,20,85.17,16,25.6,16, 1.24,44.9,,,,,67.3,3勝,7,13,A04,,2021103582,4,(栗),井上智史,栗東,岡田牧場,新ひだか町,サンダースノー,エヴォリューション,リキアイサイレンス
202608220703010712,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,6,12,, モンシュマン,牡,5,菱田裕二, 58 ,22,84.99,14,53.1,8, 1.06,17.4,,,,,43.1,3勝,7,13,A04,,2021105054,4,(美),辻哲英,美浦,社台ファーム,千歳市,ミッキーアイル,ザウェイアイアム,Thewayyouare
202608220703010713,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,7,13,, セミマル,牡,6,西村淳也, 58 ,22,84.39,6,59.6,5, 0.46,10.9,,,,,16.1,3勝,7,13,A04,,2020104893,4,(栗),西村真幸,栗東,松田牧場,新ひだか町,アメリカンペイトリオット,ラルティスタ,マイネルラヴ
202608220703010714,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,7,14,, ナッカーフェイス,牡,7,秋山稔樹, 58 ,27,84.66,8,50.0,10, 0.73,20.5,,,,,41.9,3勝,7,13,A04,,2019100110,4,(栗),北出成人,栗東,オリエント牧場,新冠町,シニスターミニスター,ジュンユーミン,キングカメハメハ
202608220703010715,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,8,15,, ギーロカスタル,牡,6,太宰啓介, 58 ,25,84.81,10,34.4,14, 0.88,36.1,,,,,123.1,3勝,7,13,A04,,2020104845,4,(美),伊藤大士,美浦,前谷武志,新ひだか町,マインドユアビスケッツ,エナチャン,キンシャサノキセキ
202608220703010716,伊賀Ｓ･3勝,15:35,３歳以上,ダ,1400,8,16,, メイショウカシワデ,牡,5,松若風馬, 58 ,24,84.30,4,57.3,6, 0.37,13.2,,,,,13.1,3勝,7,13,A04,,2021103154,4,(栗),角田晃一,栗東,林孝輝,浦河町,シニスターミニスター,マノアラニ,アグネスタキオン
202608220703010801,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,1,1,, バケラッタ,牡,3,鮫島良太, 55 ,7,121.70,4,57.6,4, 1.02,14.6,,,,,12.7,1勝,8,13,A03,,2023104066,4,(栗),河嶋宏樹,栗東,小泉牧場,新冠町,ホッコータルマエ,イナズママンボ,スズカマンボ
202608220703010802,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,2,2,, ヒラボクソライア,牡,3,角田大和, 55 ,5,122.01,5,47.0,7, 1.33,25.2,,,,,14.3,1勝,8,13,A03,,2023102124,4,(栗),東田明士,栗東,辻牧場,浦河町,ドレフォン,ヒラボクメルロー,モンテロッソ
202608220703010803,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,3,3,,*ジーティーパワー,牡,5,国分恭介, 58 ,11,122.05,6,49.6,5, 1.37,22.6,,,,,19.8,1勝,8,13,A03,,2021105526,4,(栗),中村直也,栗東,ノーザンファーム,安平町,Frankel,コールバック,"Street Sense"
202608220703010804,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,4,4,, サイモンゼスト,牡,3,田口貫太, 55 ,9,120.68,1,72.2,1,-0.07,-7.7,,,,,4.9,1勝,8,13,A03,,2023102919,4,(栗),谷潔,栗東,千代田牧場,新ひだか町,サトノアラジン,ダノンエレガント,ブライアンズタイム
202608220703010805,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,5,5,(外)(地),$ブレスドナイル,牝,4,今村聖奈, 56 ,18,122.34,8,39.8,8, 1.66,32.4,,,,,11.8,1勝,8,13,A03,,2022110061,4,(美),金成貴史,美浦,"Chiyoda Farm",米,"Gun Runner","Pioneer Queen","Pioneerof the Nile"
202608220703010806,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,6,6,, クレスコドルフィン,牡,4,中井裕二, 58 ,14,122.28,7,47.7,6, 1.60,24.5,,,,,40.5,1勝,8,13,A03,,2022107299,4,(栗),羽月友彦,栗東,浜本牧場,日高町,クレスコグランド,ミヤビペルラ,ロードカナロア
202608220703010807,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,7,7,, エアフォースワン,牡,7,菱田裕二, 58 ,31,121.68,3,62.2,3, 1.00,10.0,,,,,28.3,1勝,8,13,A03,,2019103506,4,(栗),大根田裕,栗東,大西ファーム,浦河町,リヤンドファミユ,レディラック,タイキシャトル
202608220703010808,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,7,8,, ホールオブミラーズ,牡,3,西村淳也, 55 ,5,120.75,2,64.5,2, 0.07, 7.7,,,,,1.7,1勝,8,13,A03,,2023107299,4,(栗),高野友和,栗東,ノーザンファーム,安平町,ルーラーシップ,ラテラス,"Harlan's Holiday"
202608220703010809,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,8,9,, クラッチスラッガー,牡,3,幸英明, 55 ,5,123.34,10,24.8,10, 2.66,47.4,,,,,11.8,1勝,8,13,A03,,2023107351,4,(栗),池添学,栗東,ノーザンファーム,安平町,キズナ,レンブランサ,ヘニーヒューズ
202608220703010810,瀬戸特別･1勝,16:10,３歳以上,ダ,1900,8,10,(地), ガイラルディア,牝,4,松若風馬, 56 ,11,122.71,9,34.1,9, 2.03,38.1,,,,,17.4,1勝,8,13,A03,,2022103623,4,(栗),藤野健太,栗東,岡田牧場,新ひだか町,シニスターミニスター,テンシンランマン,ハーツクライ
202608220703010901,障害・オープ,16:45,３歳以上,芝,3330,1,1,, シャンドゥレール,セ,6,井上敏樹,57▲,23,222.07,6,,, 2.66,,,,,,6.2,ｵｰﾌﾟﾝ,9,18,A00,,2020103053,2,(美),手塚貴徳,美浦,社台ファーム,千歳市,エピファネイア,マジェスティッククオリティ,"Quality Road"
202608220703010902,障害・オープ,16:45,３歳以上,芝,3330,2,2,, ジーククローネ,セ,6,草野太郎, 61 ,25,219.82,2,,, 0.41,,,,,,6.1,ｵｰﾌﾟﾝ,9,18,A00,,2020103537,2,(美),宮田敬介,美浦,ノーザンファーム,安平町,サトノクラウン,パーフェクトマッチ,サンデーサイレンス
202608220703010903,障害・オープ,16:45,３歳以上,芝,3330,3,3,, ライラスター,セ,7,上野翔, 60 ,24,220.15,4,,, 0.74,,,,,,3.5,ｵｰﾌﾟﾝ,9,18,A00,,2019105336,2,(美),田中剛,美浦,ノーザンファーム,安平町,ロードカナロア,ハープスター,ディープインパクト
202608220703010904,障害・オープ,16:45,３歳以上,芝,3330,4,4,, ロードオールライト,牡,5,小牧加矢, 60 ,14,220.01,3,,, 0.60,,,,,,4.0,ｵｰﾌﾟﾝ,9,18,A00,,2021100148,2,(栗),中内田充,栗東,ケイアイファーム,新ひだか町,ハーツクライ,スピニングワイルドキャット,"Hard Spun"
202608220703010905,障害・オープ,16:45,３歳以上,芝,3330,5,5,, キャネル,牡,5,坂口智康,58△,23,219.41,1,,,-0.41,,,,,,2.9,ｵｰﾌﾟﾝ,9,18,A00,,2021105885,2,(美),手塚貴久,美浦,ノーザンファーム,安平町,ブリックスアンドモルタル,レッドラヴィータ,スペシャルウィーク
202608220703010906,障害・オープ,16:45,３歳以上,芝,3330,6,6,(地), ヴラディア,牡,7,大江原圭, 60 ,46,221.73,5,,, 2.32,,,,,,14.5,ｵｰﾌﾟﾝ,9,18,A00,,2019105578,2,(美),松尾卓哉,美浦,登別上水牧場,登別市,ラブリーデイ,ユメノトキメキ,マーベラスサンデー
202608220703011001,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,1,1,, ゴンタ,牡,3,松若風馬, 55 ,3,113.98,1,68.9,1,-0.02,-3.4,,,,,5.8,1勝,10,13,004,,2023103245,4,(栗),小崎憲,栗東,前谷牧場,新ひだか町,ホッコータルマエ,ファニーヒロイン,ゴールドアリュール
202608220703011002,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,2,2,, メイショウソウテン,牡,3,田口貫太, 55 ,5,114.35,5,47.8,8, 0.37,21.1,,,,,17.9,1勝,10,13,004,,2023103180,4,(栗),鈴木孝志,栗東,藤原牧場,新ひだか町,ブリックスアンドモルタル,アスカリアン,マンハッタンカフェ
202608220703011003,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,3,3,, マシン,牡,3,団野大成, 55 ,6,114.34,4,58.6,5, 0.36,10.3,,,,,9.5,1勝,10,13,004,,2023105387,4,(栗),石坂公一,栗東,秋田牧場,新冠町,クリソベリル,ラインダール,クロフネ
202608220703011004,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,4,4,, ウインドワンピース,牡,6,秋山稔樹, 58 ,28,115.35,10,39.6,9, 1.37,29.3,,,,,34.3,1勝,10,13,004,,2020103901,4,(美),新開幸一,美浦,岡田スタツド,新ひだか町,ヴァンセンヌ,シーデイライト,ヘニーヒューズ
202608220703011005,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,5,5,, ラテライト,牝,4,菱田裕二, 56 ,19,114.14,3,48.5,7, 0.16,20.4,,,,,18.0,1勝,10,13,004,,2022105794,4,(栗),橋田宜長,栗東,社台コーポレーション白老ファーム,白老町,ブリックスアンドモルタル,サルサドゥーラ,ゴールドアリュール
202608220703011006,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,5,6,, シュガーハイ,牡,4,今村聖奈,56◇,12,116.04,12,28.1,12, 2.06,40.8,,,,,14.2,1勝,10,13,004,,2022104177,4,(美),加藤和宏,美浦,千代田牧場,新ひだか町,リオンディーズ,ミリオンセラー2,"A.P. Indy"
202608220703011007,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,6,7,, メイショウクモイ,牡,6,田山旺佑,57☆,19,114.63,8,65.5,2, 0.65, 3.4,,,,,8.3,1勝,10,13,004,,2020106922,4,(栗),飯田祐史,栗東,三嶋牧場,浦河町,フリオーソ,メーシャンス,ジャスタウェイ
202608220703011008,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,6,8,(地), ブルーストレイル,牡,5,城戸義政, 58 ,25,115.17,9,32.4,11, 1.19,36.5,,,,,120.7,1勝,10,13,004,,2021106078,4,(栗),荒川義之,栗東,大狩部牧場,新冠町,スマートファルコン,ゲシートショウリ,タイキシャトル
202608220703011009,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,7,9,, ルファーダ,牡,3,幸英明, 55 ,9,114.00,2,63.2,3, 0.02, 5.7,,,,,2.4,1勝,10,13,004,,2023104339,4,(栗),大根田裕,栗東,新冠橋本牧場,新冠町,ヘニーヒューズ,クインズメンテ,ゼンノロブロイ
202608220703011010,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,7,10,, アビラーシャ,牡,3,中井裕二, 55 ,4,114.62,7,49.4,6, 0.64,19.5,,,,,14.1,1勝,10,13,004,,2023107017,4,(栗),武幸四郎,栗東,ノーザンファーム,安平町,アドマイヤマーズ,サンカルパ2,"True Cause"
202608220703011011,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,8,11,, ケイアイワイラーパ,牡,4,亀田温心, 58 ,15,116.03,11,38.6,10, 2.05,30.3,,,,,35.0,1勝,10,13,004,,2022103053,4,(栗),野中賢二,栗東,富田牧場,浦河町,ブリックスアンドモルタル,クインズミラーグロ,マンハッタンカフェ
202608220703011012,１勝ｸﾗｽ,17:20,３歳以上,ダ,1800,8,12,, レッドホット,セ,3,西村淳也, 55 ,5,114.43,6,58.7,4, 0.45,10.2,,,,,7.8,1勝,10,13,004,,2023104395,4,(栗),河嶋宏樹,栗東,ノースヒルズ,新冠町,キズナ,スティーリンキッシーズ,"Sky Mesa"
202608220703011101,未勝利,17:50,３歳,芝,1600,1,1,, ラヴエナストロ,牝,3,今村聖奈,53◇,2,94.12,16,41.5,11, 1.28,30.4,,,,,11.5,未勝利,11,12,003,,2023103911,3,(栗),石坂公一,栗東,レイクヴィラファーム,洞爺湖町,シスキン,リリアンフェルス,ダイワメジャー
202608220703011102,未勝利,17:50,３歳,芝,1600,1,2,, ヴェルサイユシエル,牝,3,森田誠也,52▲,0,93.95,15,35.5,14, 1.11,36.4,,,,,14.5,未勝利,11,12,003,,2023103199,3,(栗),斉藤崇史,栗東,"PRIDE ROCK",新ひだか町,コントレイル,ウェイトゥヴェルサイユ,Tizway
202608220703011103,未勝利,17:50,３歳,芝,1600,2,3,, セルヴァジオ,牝,3,角田大和, 55 ,5,92.94,2,68.7,4, 0.10, 3.2,,,,,7.3,未勝利,11,12,003,,2023106652,3,(栗),上村洋行,栗東,明治牧場,新ひだか町,リオンディーズ,リヴィエール,ハーツクライ
202608220703011104,未勝利,17:50,３歳,芝,1600,2,4,, イルミナジーティー,牝,3,吉村誠之, 55 ,7,93.06,5,71.9,1, 0.22,-2.4,,,,,14.5,未勝利,11,12,003,,2023106872,3,(栗),西園翔太,栗東,ノーザンファーム,安平町,シュヴァルグラン,イルミナル,ロードカナロア
202608220703011105,未勝利,17:50,３歳,芝,1600,3,5,, エイシンミスリル,牝,3,田口貫太, 55 ,3,93.21,12,36.6,13, 0.37,35.3,,,,,31.1,未勝利,11,12,003,,2023105494,3,(栗),大久保龍,栗東,高野牧場,浦河町,タリスマニック,エイシンフェアリー,タイキシャトル
202608220703011106,未勝利,17:50,３歳,芝,1600,3,6,, ワンダーヴァレル,牝,3,高倉稜, 55 ,1,93.07,6,50.4,8, 0.23,21.5,,,,,44.7,未勝利,11,12,003,,2023100165,3,(栗),杉山晴紀,栗東,城地牧場,新ひだか町,タワーオブロンドン,ワンダーアマービレ,サマーバード
202608220703011107,未勝利,17:50,３歳,芝,1600,4,7,, アステルディーヴァ,牝,3,田山旺佑,54☆,4,93.10,9,41.4,12, 0.26,30.5,,,,,9.9,未勝利,11,12,003,,2023104883,3,(栗),西村真幸,栗東,酒井牧場,浦河町,リオンディーズ,ジュリエットソング,ディープインパクト
202608220703011108,未勝利,17:50,３歳,芝,1600,4,8,, サルタラリンダ,牝,3,西村淳也, 55 ,4,93.18,11,52.4,7, 0.34,19.5,,,,,24.2,未勝利,11,12,003,,2023107027,3,(栗),橋田宜長,栗東,ノーザンファーム,安平町,ロードカナロア,シタディリオ,"Equal Stripes"
202608220703011109,未勝利,17:50,３歳,芝,1600,5,9,, オースミサイファー,牡,3,幸英明, 57 ,5,92.97,4,54.4,6, 0.13,17.5,,,,,16.4,未勝利,11,12,003,,2023105634,3,(栗),宮本博,栗東,白井牧場,日高町,タワーオブロンドン,ナリタスカイ,ディープインパクト
202608220703011110,未勝利,17:50,３歳,芝,1600,5,10,, エイシンニケ,牝,3,団野大成, 55 ,1,93.09,8,47.2,9, 0.25,24.7,,,,,77.3,未勝利,11,12,003,,2023105522,3,(栗),吉村圭司,栗東,木田牧場,新ひだか町,アドマイヤマーズ,マーゼリン,Barathea
202608220703011111,未勝利,17:50,３歳,芝,1600,6,11,, トウカイツバキ,牝,3,亀田温心, 55 ,5,93.16,10,45.0,10, 0.32,26.9,,,,,55.1,未勝利,11,12,003,,2023105482,3,(栗),北出成人,栗東,平野牧場,新ひだか町,ブリックスアンドモルタル,トウカイレーヌ,ディープインパクト
202608220703011112,未勝利,17:50,３歳,芝,1600,6,12,, ハムタン,牡,3,Ｍ．デム, 57 ,3,92.96,3,62.1,5, 0.12, 9.8,,,,,3.9,未勝利,11,12,003,,2023103373,3,(栗),武幸四郎,栗東,社台ファーム,千歳市,エピファネイア,カレンブーケドール,ディープインパクト
202608220703011113,未勝利,17:50,３歳,芝,1600,7,13,, ララディアーブル,牡,3,国分優作, 57 ,7,92.84,1,69.5,2,-0.10, 2.4,,,,,7.1,未勝利,11,12,003,,2023101840,3,(栗),松下武士,栗東,ヒダカフアーム,浦河町,ディーマジェスティ,オールブランニュー,ノボジャック
202608220703011114,未勝利,17:50,３歳,芝,1600,7,14,, ポリキポリキ,牝,3,川端海翼,52▲,2,93.69,14,32.9,15, 0.85,39.0,,,,,100.6,未勝利,11,12,003,,2023105680,3,(栗),藤原英昭,栗東,日高大洋牧場,日高町,ラブリーデイ,オーキッドレイ,ディープインパクト
202608220703011115,未勝利,17:50,３歳,芝,1600,8,15,, ホワイトフレイムス,牡,3,コレット, 57 ,9,93.08,7,69.4,3, 0.24, 2.5,,,,,7.5,未勝利,11,12,003,,2023106873,3,(栗),吉岡辰弥,栗東,ノーザンファーム,安平町,ポエティックフレア,イルーシヴゴールド,ステイゴールド
202608220703011116,未勝利,17:50,３歳,芝,1600,8,16,, ノクスカンパーナ,牝,3,松若風馬, 55 ,5,93.32,13,20.4,16, 0.48,51.5,,,,,14.4,未勝利,11,12,003,,2023105168,3,(栗),吉岡辰弥,栗東,高岸順一,浦河町,サートゥルナーリア,サクセスベルーナ,シンボリクリスエス
202608220703011201,未勝利,18:20,３歳,芝,1200,1,1,, パラフローラ,牝,3,Ｍ．デム, 55 ,4,69.30,17,32.9,15, 1.32,44.7,,,,,48.6,未勝利,12,12,A03,,2023105646,3,(栗),今野貞一,栗東,笠松牧場,浦河町,ブリックスアンドモルタル,パラフレーズ,Pivotal
202608220703011202,未勝利,18:20,３歳,芝,1200,1,2,, ヒャクギマル,牡,3,国分優作, 57 ,5,68.59,12,46.6,11, 0.61,31.0,,,,,39.0,未勝利,12,12,A03,,2023105890,3,(栗),坂口智康,栗東,コスモヴューファーム,新冠町,フォーウィールドライブ,マジックビューティ,オルフェーヴル
202608220703011203,未勝利,18:20,３歳,芝,1200,2,3,, オラロア,牡,3,国分恭介, 57 ,3,68.80,14,35.4,13, 0.82,42.2,,,,,19.9,未勝利,12,12,A03,,2023102367,3,(栗),西園翔太,栗東,岡田スタツド,新ひだか町,マインドユアビスケッツ,オヒア,ブラックタイド
202608220703011204,未勝利,18:20,３歳,芝,1200,2,4,, スイートポメロ,牝,3,川須栄彦, 55 ,8,68.23,7,55.6,7, 0.25,22.0,,,,,26.5,未勝利,12,12,A03,,2023102133,3,(栗),森田直行,栗東,ディアレストクラブ,浦河町,ダノンプレミアム,エレスチャル,ショウナンカンプ
202608220703011205,未勝利,18:20,３歳,芝,1200,3,5,, サンジルダール,牝,3,今村聖奈,53◇,2,68.51,11,26.0,17, 0.53,51.6,,,,,12.7,未勝利,12,12,A03,,2023103582,3,(栗),牧浦充徳,栗東,社台ファーム,千歳市,レイデオロ,ラブリーベルナデット,Wilburn
202608220703011206,未勝利,18:20,３歳,芝,1200,3,6,, ボールドペイト,牡,3,中井裕二, 57 ,4,68.72,13,38.8,12, 0.74,38.8,,,,,27.4,未勝利,12,12,A03,,2023104350,3,(栗),千田輝彦,栗東,新冠橋本牧場,新冠町,アメリカンペイトリオット,ラブカーナ,オース
202608220703011207,未勝利,18:20,３歳,芝,1200,4,7,, ルージュルガーノ,牝,3,幸英明, 55 ,6,68.31,9,62.9,6, 0.33,14.7,,,,,11.9,未勝利,12,12,A03,,2023106618,3,(栗),昆貢,栗東,信岡牧場,浦河町,キタサンブラック,シックスイス,Luhuk
202608220703011208,未勝利,18:20,３歳,芝,1200,4,8,, エコロガルダ,牡,3,柴田裕一,55△,3,69.28,16,19.9,18, 1.30,57.7,,,,,45.6,未勝利,12,12,A03,,2023103344,3,(栗),大久保龍,栗東,社台ファーム,千歳市,モーリス,エイカイマドンナ,ハーツクライ
202608220703011209,未勝利,18:20,３歳,芝,1200,5,9,, グレンセロース,牝,3,吉村誠之, 55 ,6,67.98,1,72.5,3,-0.06, 5.1,,,,,8.3,未勝利,12,12,A03,,2023103794,3,(栗),池添学,栗東,社台コーポレーション白老ファーム,白老町,オルフェーヴル,ソルヴェイグ,ダイワメジャー
202608220703011210,未勝利,18:20,３歳,芝,1200,5,10,, ダノンステート,牡,3,角田大和, 57 ,4,68.08,4,70.0,4, 0.10, 7.6,,,,,5.0,未勝利,12,12,A03,,2023105024,3,(栗),千田輝彦,栗東,三嶋牧場,浦河町,シルバーステート,マダムヴェステル,"Into Mischief"
202608220703011211,未勝利,18:20,３歳,芝,1200,6,11,, アンガーザガール,牝,3,西村淳也, 55 ,8,68.07,3,74.5,2, 0.09, 3.1,,,,,10.4,未勝利,12,12,A03,,2023106856,3,(栗),東田明士,栗東,ノーザンファーム,安平町,リオンディーズ,アンソロジー,サクラバクシンオー
202608220703011212,未勝利,18:20,３歳,芝,1200,6,12,, チュウワメロディー,牡,3,松若風馬, 57 ,11,68.04,2,77.6,1, 0.06,-3.1,,,,,5.9,未勝利,12,12,A03,,2023106766,3,(栗),小崎憲,栗東,若林順一,日高町,ミスターメロディ,チュウワプリンセス,スペシャルウィーク
202608220703011213,未勝利,18:20,３歳,芝,1200,7,13,, レジーナテンペスタ,牝,3,森田誠也,52▲,8,68.97,15,53.5,8, 0.99,24.1,,,,,9.6,未勝利,12,12,A03,,2023100392,3,(栗),前川恭子,栗東,三石川上牧場,新ひだか町,シルバーステート,ボールルーム,"Storm Cat"
202608220703011214,未勝利,18:20,３歳,芝,1200,7,14,, ハナイロマヒナ,牝,3,川端海翼,52▲,7,69.61,18,27.8,16, 1.63,49.8,,,,,87.2,未勝利,12,12,A03,,2023104093,3,(栗),高橋亮,栗東,坂元牧場,新冠町,ロゴタイプ,ハナイロコマチ,トビーズコーナー
202608220703011215,未勝利,18:20,３歳,芝,1200,7,15,(外),$マカホウ,牡,3,田山旺佑,56☆,3,68.45,10,52.4,9, 0.47,25.2,,,,,18.2,未勝利,12,12,A03,,2023110049,3,(栗),田中克典,栗東,"Andrew Rosen",英,Kingman,"J Wonder",Footstepsinthesand
202608220703011216,未勝利,18:20,３歳,芝,1200,8,16,, マテンロウノア,牡,3,太宰啓介, 57 ,2,68.28,8,50.2,10, 0.30,27.4,,,,,54.9,未勝利,12,12,A03,,2023102237,3,(栗),坂口智康,栗東,三嶋牧場,浦河町,レイデオロ,マテンロウディーバ,ディープインパクト
202608220703011217,未勝利,18:20,３歳,芝,1200,8,17,, フェブリノ,牝,3,田口貫太, 55 ,14,68.20,5,67.6,5, 0.22,10.0,,,,,16.0,未勝利,12,12,A03,,2023104075,3,(栗),加藤公太,栗東,小泉牧場,新冠町,マクフィ,フェブノヘア,ヨハネスブルグ
202608220703011218,未勝利,18:20,３歳,芝,1200,8,18,, ロンポワン,牝,3,菱田裕二, 55 ,2,68.22,6,34.8,14, 0.24,42.8,,,,,15.2,未勝利,12,12,A03,,2023103426,3,(栗),辻野泰之,栗東,社台ファーム,千歳市,ブリックスアンドモルタル,シャンペルゼリーゼ,Elzaam
